DOI,Bed,Author,PubDate,ISO3,PopCNTY,HRNTYR,YCoord,XCoord,GeoPosMethod,GeoUncert,StartDate,EndDate,StudyPeriod,Species,Setting,SampleType,InfectionType,Pathogens,Strain,Drug,Compound,HNinf,HRes
https://www.researchgate.net/profile/Naveed_Rashid/publication/258764830_Spectrum_of_Pathogens_of_Ventilator_Associated_Pneumonia_among_Cancer_Patients_in_Pakistan/links/555db94608ae8c0cab2af287/Spectrum-of-Pathogens-of-Ventilator-Associated-Pneumonia-among-Cancer-Patients-in-Pakistan.pdf,,Rashid,2013,PAK,195531380,,31.45,74.27,Place,NA,15/1/2010,15/09/2012,974,Human,Hospital,"Tracheal Aspirate,pleural fluid,Blood",ventilator-associated Pneumonia,P. aeruginosa,NA,AMI,GEN,4,0
https://www.researchgate.net/profile/Naveed_Rashid/publication/258764830_Spectrum_of_Pathogens_of_Ventilator_Associated_Pneumonia_among_Cancer_Patients_in_Pakistan/links/555db94608ae8c0cab2af287/Spectrum-of-Pathogens-of-Ventilator-Associated-Pneumonia-among-Cancer-Patients-in-Pakistan.pdf,,Rashid,2013,PAK,195531380,,31.45,74.27,Place,NA,15/1/2010,15/09/2012,974,Human,Hospital,"Tracheal Aspirate,pleural fluid,Blood",ventilator-associated Pneumonia,P. aeruginosa,NA,PEN,PIT,4,0.25
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,AMK,716,0.876
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,CAZ,716,0.992
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,QUI,CIP,716,0.973
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,CRO,716,0.992
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,POL,CST,716,0.001
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,CTX,716,0.992
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,TET,DOX,716,0.737
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,FEP,716,0.983
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,GEN,716,0.936
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CAR,IPM,716,0.909
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,QUI,LVX,716,0.972
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CAR,MEM,716,0.908
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,PEN,PIT,716,0.852
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,POL,PMB,716,0
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,PEN,SAM,716,0.996
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,SUL,SXT,716,0.912
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,TET,TIG,716,0.007
10.1590/0037-8682-0111-2016 ,,Sohail,2016,PAK,195531380,,31.44,74.28,Place,NA,15/1/2012,15/04/2014,821,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,TOB,716,0.746
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,PEN,AMC,154,1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,AMI,AMK,154,0.9
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,MON,ATM,154,0.95
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,CAZ,154,0.95
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,CFP,154,0.35
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,AMP,CHL,154,0.95
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,QUI,CIP,154,0.56
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,CRO,154,1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,CTX,154,1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,CXM,154,1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CEP,FEP,154,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,AMI,GEN,154,0.95
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CAR,IPM,154,0.9
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,CAR,MEM,154,0.9
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,QUI,NAL,154,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,PEN,SAM,154,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,SUL,SXT,154,1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,PEN,PIT,154,0.95
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,A. baumannii,NA,AMI,TOB,154,0.5
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,PEN,AMC,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,AMI,AMK,420,0.25
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,MON,ATM,420,0.4
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,CAZ,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,CFP,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,AMP,CHL,420,0.05
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,QUI,CIP,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,CRO,420,0.1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,CTX,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,CXM,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CEP,FEP,420,0.4
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,AMI,GEN,420,0.19
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CAR,IPM,420,0.46
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,CAR,MEM,420,0.19
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,QUI,NAL,420,0.64
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,PEN,SAM,420,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,SUL,SXT,420,0.22
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,PEN,PIT,420,0.18
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,E. coli,NA,AMI,TOB,420,0.35
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,PEN,AMC,73,0.9
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,AMI,AMK,73,0.24
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,MON,ATM,73,0.78
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,CAZ,73,0.76
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,CFP,73,0.13
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,AMP,CHL,73,0.36
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,QUI,CIP,73,0.08
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,CRO,73,0.82
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,CTX,73,0.8
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,CXM,73,0.85
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CEP,FEP,73,0.84
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,AMI,GEN,73,0.67
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CAR,IPM,73,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,CAR,MEM,73,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,QUI,NAL,73,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,PEN,SAM,73,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,SUL,SXT,73,0.77
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,PEN,PIT,73,0.37
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,K. pneumoniae,NA,AMI,TOB,73,0.56
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,PEN,AMC,62,0.78
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,AMI,AMK,62,0.08
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,MON,ATM,62,0.58
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,CAZ,62,0.58
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,CFP,62,0.1
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,AMP,CHL,62,0.3
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,QUI,CIP,62,0.64
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,CRO,62,0.61
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,CTX,62,0.59
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,CXM,62,0.65
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CEP,FEP,62,0.62
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,AMI,GEN,62,0.44
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CAR,IPM,62,0.02
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,CAR,MEM,62,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,QUI,NAL,62,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,PEN,SAM,62,0.88
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,SUL,SXT,62,0.55
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,PEN,PIT,62,0.28
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,P. aeruginosa,NA,AMI,TOB,62,0.8
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,AMI,AMK,32,0.13
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,MRSA,AMI,AMK,8,0.8
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,PEN,AMP,32,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,MRSA,PEN,AMP,8,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,QUI,CIP,32,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,MRSA,QUI,CIP,8,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,MAC,CLI,32,0.36
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,MRSA,MAC,CLI,8,0
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,MAC,ERY,32,0.26
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,MRSA,MAC,ERY,8,0.48
http://annalskemu.org/journal/index.php/annals/article/view/1562/1173,,Ali,2017,PAK,195531380,,24.92,67.09,Place,NA,15/12/2010,15/07/2012,578,Human,Hospital,"Urine, Catheter tip",UTI,S. aureus,CoNS,OTH,FUS,32,0.06
